PickPK,Location,ActivityID,Line,ItemID,Bin,OriginalBin,PendingBin,OriginalZone,PendingZone,QuantityToHandle,QuantityOutstanding,UOM,Description,CreatedOn,CreatedBy
F1D35544-0895-4042-A565-9EC7D8750DF0,IL01,W-PI8493491,10000,BCMS710M,BB07202,,NULL,NULL,28,0,0,EA,"BC, Lexmark MS710/711/810 MICR",2017-12-07 08:44:36.933,Khester
2A093A39-1386-4BE0-8A53-9F0AE04C68B5,IL01,W-PI8498792,130000,200242PNB,AD17202,,NULL,NULL,04,0,0,EA,"CIG, HP CP4025/4525 Tnr Yl",2017-12-07 16:36:36.473,ealbright
5430B557-B400-4D73-B5B9-9F13CB2378AE,IL01,W-PI8500851,90000,826110001,BR21101,,NULL,NULL,FLOOR,0,0,EA,6X6X6 SHIPPING BOX,2017-12-07 22:23:05.170,cbaker
0E4B8B24-3C9F-43F2-BEF9-9FAD780356B5,IL01,W-PI8499424,170000,200198PNB,AE05202,,NULL,NULL,05,0,0,EA,"CIG, HP 3530 Tnr Bk",2017-12-07 17:40:25.770,aseifr
420DEF62-F9F0-4639-BA5D-9FF4D8172F06,IL01,W-PI8493740,10000,BCD1660C,BI15202,,NULL,NULL,35,0,0,EA,"Dell 1660 Cyan ",2017-12-07 11:18:03.970,awisse
7FBA0148-0934-4AEF-AC1C-A04D98466019,IL01,W-PI8499039,10000,200628,AD10301,,NULL,NULL,04,0,0,EA,"Reman, Lex MS/MX410 Tnr EHY",2017-12-07 16:25:03.867,jwilson2
FC00D68E-E6C0-46C2-A27B-A0863873E157,IL01,W-PI8498138,430000,IVR150XLY,AL31202,,NULL,NULL,FLOOR,0,0,EA,"IVR, LEX 150XLY Ink HY",2017-12-07 22:09:58.080,Kburke
D0879BC2-D72B-43A9-B942-A13C51DCD98C,IL01,W-PI8499424,190000,200551PX2,AI10301,,NULL,NULL,09,0,0,PK,"CIG, HP 80A Tnr (2/PK)",2017-12-07 18:42:05.587,aseifr
2C9C876C-C4F1-4358-B339-A13D909B1C38,IL01,W-PI8496577,170000,IVRLC103M,AG33103,,NULL,NULL,FLOOR,0,0,EA,"IVR, BRO LC103XL Ink Magenta",2017-12-07 20:52:08.093,Kburke
5863C4C3-A043-4A84-AB9A-A1E6F38A9AFD,IL01,W-PI8498005,10000,MSE0221450114,AQ01303,,NULL,NULL,17,0,0,EA,"MSE, HP CP4025/4525 Cy",2017-12-07 14:49:41.403,sbillings
8E302111-9815-4CBA-ABDA-A24E2E717D91,IL01,W-PI8498138,570000,IVR950XLB,FR06303,,NULL,NULL,FLOOR,0,0,EA,"IVR, HP 950XL Black",2017-12-07 22:16:40.727,Kburke
DF7A7618-0697-4A4D-931D-A26A21FDFC06,IL01,W-PI8500889,30000,UL200086P,AA17203,,NULL,NULL,FLOOR,0,0,EA,"UL, Dell 2330 Tnr HY",2017-12-07 22:01:50.513,Kburke
ACD4CDFB-B960-49BA-91D5-A2FFBDE129E2,IL01,W-PI8497251,30000,200062P,AA02401,,NULL,NULL,01,0,0,EA,"CIG, HP 5500 Tnr Mg",2017-12-07 13:44:50.180,aseifr
36F2CA45-747B-4399-9814-A311A393F381,IL01,W-PI8496040,90000,840031002,BJ06102,,NULL,NULL,FLOOR,0,0,EA,Mldd Plp End Caps Right (05A),2017-12-07 16:05:00.450,Pabens
06F95A9A-E398-4891-A8B2-A31AF87C8BBD,IL01,W-PI8494900,50000,824196002,BN15103,,NULL,NULL,FLOOR,0,0,EA,INSERT #96 for Box 1,2017-12-07 22:31:09.267,cbaker
4C35E0CB-B32D-4D40-B599-A3810FB107E8,IL01,W-PI8493795,50000,850795001,BW14101,,NULL,NULL,FLOOR,0,0,EA,"Box, MNB Toner #6",2017-12-07 10:20:23.593,awisse
D8ECC51D-A587-4593-897A-A3F673E7DCEC,IL01,W-PI8494629,450000,200091P,AL10403,,NULL,NULL,12,0,0,EA,"CIG, Bro TN580 Tnr HY",2017-12-07 16:26:24.530,aseifr
000BD4E5-BA5A-423C-B4DC-A4BE95CF2FDE,IL01,W-PI8494851,50000,847791001,BF11102,,NULL,NULL,FLOOR,0,0,EA,"SPDYPAK  Lft, 5220, 5225",2017-12-07 12:47:56.930,awisse
E5D17C40-4EF7-431E-899A-A5C15588F00A,IL01,W-PI8499424,70000,200085P,AD01201,,NULL,NULL,04,0,0,EA,"CIG, Dell 2335 Tnr HY",2017-12-07 17:35:57.993,aseifr
E572DDF9-6E11-4D94-80D9-A600E9F4D41D,IL01,W-PI8485847,30000,846815001,BL05101,,NULL,NULL,FLOOR,0,0,EA,"Box, GDC Box #2",2017-12-07 07:08:50.637,HARREDONDO
8FAC6E30-AAF0-4789-9999-A622A0B738F9,IL01,W-PI8485855,50000,840030002,BJ12101,,NULL,NULL,FLOOR,0,0,EA,Mldd Plp end caps Left (05A),2017-12-07 10:54:37.773,tcramer
4AEFB160-5895-4666-BDE3-A66A7D263AC5,IL01,W-PI8493761,470000,200241PNB,AD16102,,NULL,NULL,FLOOR,0,0,EA,"CIG, HP CP4025/4525 Tnr Cy",2017-12-07 10:48:46.647,Rwoodin
A200EDB0-B6E9-42DE-B016-A68418CECC58,IL01,W-PI8500636,10000,BCTN450,BP17401,,NULL,NULL,42,0,0,EA,Brother TN450 (2.6K yield),2017-12-07 20:43:34.080,Cthompson
00AF0410-BADB-4006-A791-A6D61F0CF3A0,IL01,W-PI8500597,50000,BCM252B,BT15202,,NULL,NULL,45,0,0,EA,HP M252 Black,2017-12-07 19:03:04.127,RWaldo
3B66A554-1786-476A-9B15-A6EB62F9FA12,IL01,W-PI8498134,150000,IVR7935,AB30102,,NULL,NULL,FLOOR,0,0,EA,IVR PB 793-5 (P700),2017-12-07 20:13:08.990,Kburke
F570EEE8-F2D7-44BA-9D46-A7F8C538218D,IL01,W-PI8500837,30000,847536001,BL14103,,NULL,NULL,FLOOR,0,0,EA,"Box, WPP Toner #2",2017-12-07 21:26:42.880,Pabens
D7E5FCC4-55D1-429D-8997-A84A2F7655BA,IL01,W-PI8494629,130000,200918P,AC14403,,NULL,NULL,03,0,0,EA,"CIG, HP M252 Tnr Bk Hy",2017-12-07 14:16:36.877,Rwoodin
F666EA32-67A2-4F43-B688-A8941A18CBD0,IL01,W-PI8496651,10000,BCC2620C,BI04403,,NULL,NULL,35,0,0,EA,Samsung C2620 Cyan,2017-12-07 17:44:56.473,Cthompson
AF266A70-98CD-4856-8DE1-A89DAA98CCCE,IL01,W-PI8495074,30000,849544001,BN13101,,NULL,NULL,FLOOR,0,0,EA,"Box, CTC Toner #1",2017-12-07 22:39:13.273,cbaker
4CF6D936-1F59-461B-A335-A8A96E5207F1,IL01,W-PI8498792,190000,114849PNB2,AE03201,,NULL,NULL,05,0,0,EA,"CIG, HP 16A Tnr",2017-12-07 16:44:25.317,ealbright
BE1D4A45-F3E6-412E-8D36-A8BDD336592E,IL01,W-PI8493462,110000,MSE022140014,AG16302,,NULL,NULL,FLOOR,0,0,EA,"MSE, HP CP4005 Tnr Bk",2017-12-07 06:29:14.250,Wdecker
FC3A201F-2833-4C65-B431-A91DAAB4959F,IL01,W-PI8498138,650000,IVR971Y,AJ12102,,NULL,NULL,FLOOR,0,0,EA,"IVR, HP 971 Yellow",2017-12-07 21:40:32.800,Kburke
8F865413-C8AB-4251-A8DA-A96E18374FC8,IL01,W-PI8490629,870000,698379,AH17103,,NULL,NULL,FLOOR,0,0,EA,Comp Kodak 10XL Ink Bk,2017-12-07 06:49:02.833,Rwoodin
9AD387CC-57F5-4DD2-8BC8-A9AFC8C2B962,IL01,W-PI8500858,30000,847535001,BN16103,,NULL,NULL,FLOOR,0,0,EA,"Box, WPP Toner #1",2017-12-07 23:11:38.427,RWaldo
9B24BDAD-EC23-4E94-9691-A9B6B2AA4238,IL01,W-PI8496591,10000,BCLXT644BX,AZ04303,,NULL,NULL,26,0,0,EA,"BC, Lex Compliant T644 Bxd",2017-12-07 13:12:22.600,ealbright
BCF7A1C9-7B5A-44EC-8217-A9CF06F1E887,IL01,W-PI8493506,30000,BCM476BX,BQ03101,,NULL,NULL,FLOOR,0,0,EA,"BC, HP M476 Tnr Bk HY",2017-12-07 08:54:51.470,HARREDONDO
2274B8E7-E879-4648-AEE7-AA4E09194640,IL01,W-PI8499410,50000,200627P,AC01201,,NULL,NULL,03,0,0,EA,"CIG, Lex MS/MX310 Tnr HY",2017-12-07 18:43:59.467,wheinz
255098D0-3769-497E-A8AC-AA53B540C558,IL01,W-PI8497258,30000,847551001,BU04101,,NULL,NULL,FLOOR,0,0,EA,"Box, United Laser Toner #7",2017-12-07 13:46:24.713,tcramer
4369BB65-37B0-4995-A05D-AA62997C5C35,IL01,W-PI8485846,30000,BCM451MNPO,BW03101,,NULL,NULL,FLOOR,0,0,EA,"HP CP M451/475, Magenta",2017-12-07 10:19:13.810,tcramer
EE92E007-EBC0-483F-84AE-AACA297BFD9E,IL01,W-PI8494083,10000,IVRC644WN,AL15103,,NULL,NULL,FLOOR,0,0,EA,Comp HP 60XL Ink Tri-Clr,2017-12-07 08:58:43.573,Rwoodin
32DD767B-5C73-4D78-972A-AB144EE247A9,IL01,W-PI8500836,50000,839352001,BW02102,,NULL,NULL,FLOOR,0,0,EA,Molded End Cap Right 49/53A,2017-12-07 22:24:08.690,Cthompson
EB49667A-9F7A-46AF-967E-AB57912ACB00,IL01,W-PI8491083,30000,847551001,BU04101,,NULL,NULL,FLOOR,0,0,EA,"Box, United Laser Toner #7",2017-12-07 10:27:36.770,tcramer
E59E8165-666B-4ECD-A2F9-AB8007F1AD1F,IL01,W-PI8500310,70000,840728001,BU18101,,NULL,NULL,FLOOR,0,0,EA,"Molded End Cp Lft BRT MOD. ""C""",2017-12-07 17:24:29.540,tcramer
9C058C47-40F6-4F25-8720-AB8F033F5BB0,IL01,W-PI8496075,30000,847538001,BW01102,,NULL,NULL,FLOOR,0,0,EA,"Box, WPP Toner #7",2017-12-07 16:39:52.597,Pabens
EB6C7485-F0D7-4635-830B-ABF585E8CB2A,IL01,W-PI8496763,30000,847551001,BU04101,,NULL,NULL,FLOOR,0,0,EA,"Box, United Laser Toner #7",2017-12-07 16:12:58.787,tcramer
C85A8C81-39E6-4833-BA8E-AC94B0A8A69D,IL01,W-PI8500849,30000,116900,AG31202,,NULL,NULL,FLOOR,0,0,EA,"CIG, Canon CLI-221 Ink Cy",2017-12-07 22:34:27.690,Pabens
27EC6BDF-95FC-4618-8128-ACA682204B1D,IL01,W-PI8498005,30000,MNB022135010,AT08103,,NULL,NULL,FLOOR,0,0,EA,"MNB, HP 3525 Tnr Bk",2017-12-07 14:46:56.587,sbillings
D0049210-8234-4C2C-A8C6-ACA9FB899B57,IL01,W-PI8495076,50000,824187003,BW12101,,NULL,NULL,FLOOR,0,0,EA,INSERT #7A for Box 7,2017-12-07 16:56:15.920,tcramer
DC90C723-4B5A-43D8-BA98-ACC1760BD2F7,IL01,W-PI8495160,30000,BCV4700M,BK13103,,NULL,NULL,FLOOR,0,0,EA,BARE CARTRIDGE BC4700M,2017-12-07 11:43:18.120,Rwoodin
17077A04-1E2D-44DB-A479-ACE26EE4697B,IL01,W-PI8496381,30000,BC42APNPO,BF04101,,NULL,NULL,FLOOR,0,0,EA,HP4250/4350 (42A),2017-12-07 14:06:30.797,cbaker
340926CA-7080-4BBD-A2BD-ACE4018AFD00,IL01,W-PI8498792,350000,200159PNB,AM14403,,NULL,NULL,13,0,0,EA,"CIG, HP 27X Tnr EY",2017-12-07 17:00:11.973,ealbright
E8B28004-B6FE-4896-8585-AD2CACAF1393,IL01,W-PI8494353,10000,BC80AP,BJ06103,,NULL,NULL,FLOOR,0,0,EA,HP LaserJet Pro 400 LY,2017-12-07 15:17:46.713,cbaker
0559BE09-9CB0-49DE-A1E9-AD57F40A97ED,IL01,W-PI8500597,30000,845919002,BO11202,,NULL,NULL,41,0,0,EA,7 Chamber Pregis Air Cell Env,2017-12-07 19:08:04.327,RWaldo
618F8F1E-9F06-40DE-B166-AD6546FCF7F3,IL01,W-PI8493500,70000,840729001,BW19102,,NULL,NULL,FLOOR,0,0,EA,"Molded End Cp Rt BRT MOD. ""C""",2017-12-07 09:18:34.597,HARREDONDO
73653005-E93B-478E-8F45-ADA4FC83DE49,IL01,W-PI8495135,10000,BC4005B,BJ08103,,NULL,NULL,FLOOR,0,0,EA,BC4005 Black,2017-12-07 17:52:07.073,tcramer
34DB629C-99F2-42FD-AED5-ADC7340C8BF2,IL01,W-PI8494093,210000,IVR9SMK993,AB08102,,NULL,NULL,FLOOR,0,0,EA,COMP DELL SRS 9 INK TRI-CLR HY,2017-12-07 11:54:53.713,Rwoodin
74B19B31-A8B7-460A-8413-AE21238371FA,IL01,W-PI8494090,30000,IVRH561WN,FR04503,,NULL,NULL,FLOOR,0,0,EA,"Comp, IJ, HP 61 Black",2017-12-07 12:14:43.790,Rwoodin
87799811-63CD-4848-8188-AE7531A85F08,IL01,W-PI8493465,10000,BCB2540OS,BP10202,,NULL,NULL,42,0,0,EA,"BC, Oki B2540 MFP Tnr Ctg",2017-12-07 06:31:37.977,Crichards
9D67EA15-25B1-4F6E-B4B7-AEE060377A44,IL01,W-PI8500595,30000,845919002,BO11202,,NULL,NULL,41,0,0,EA,7 Chamber Pregis Air Cell Env,2017-12-07 19:03:52.390,Pabens
887F8E05-C042-4452-AF88-AEEA90FC60AC,IL01,W-PI8500204,10000,200565P,AD05203,,NULL,NULL,04,0,0,EA,"CIG, HP M551/M575 Tnr Cy",2017-12-07 17:22:48.707,Kburke
3D154F15-F2C4-41ED-91DB-AF6A70461E49,IL01,W-PI8495140,70000,833898001,BL11103,,NULL,NULL,FLOOR,0,0,EA,"Insrt,Mlded EndCap,4200 Left",2017-12-07 20:28:35.707,RWaldo
8DFF2FF1-7B1C-48D5-9A40-AF744AF434E3,IL01,W-PI8494849,50000,824187004,BW07102,,NULL,NULL,FLOOR,0,0,EA,INSERT#7 for Box 7,2017-12-07 13:24:32.857,Khester
310BCF6A-DBBC-4EA1-91AD-AFB983052890,IL01,W-PI8493492,30000,847538001,BW01102,,NULL,NULL,FLOOR,0,0,EA,"Box, WPP Toner #7",2017-12-07 07:19:24.487,awisse
C61F958A-082B-4D0B-BC3A-B012FB6E522D,IL01,W-PI8490629,950000,698748,AN12103,,NULL,NULL,FLOOR,0,0,EA,"OD, IJ, HP 88XL Black",2017-12-07 07:04:53.963,Rwoodin
D056AF1A-041A-41E3-9760-B098A69A4072,IL01,W-PI8494093,30000,IVRB323WN,AI05103,,NULL,NULL,FLOOR,0,0,EA,"IVR, HP 564XL Cy Chipped",2017-12-07 11:57:16.547,Rwoodin
75CA0AB8-1FEA-4699-96DE-B0A22B08C809,IL01,W-PI8500638,30000,845919002,BO11202,,NULL,NULL,41,0,0,EA,7 Chamber Pregis Air Cell Env,2017-12-07 21:28:42.993,cbaker
2378A97D-2E90-464A-B54F-B151EFD1E60B,IL01,W-PI8485848,70000,833898001,BL15101,,NULL,NULL,FLOOR,0,0,EA,"Insrt,Mlded EndCap,4200 Left",2017-12-07 12:18:10.787,tcramer
2BF24ED2-4D4A-486B-B6E5-B1558EF5BA55,IL01,W-PI8499424,590000,200050PNB2,AE04102,,NULL,NULL,FLOOR,0,0,EA,"CIG, HP 49X Tnr HY",2017-12-07 17:40:14.070,aseifr
B31A023E-84EF-4BEF-8198-B27BFE462D6A,IL01,W-PI8499424,210000,200592P,AI15201,,NULL,NULL,09,0,0,EA,"CIG, Bro TN310 Tnr Bk",2017-12-07 18:43:36.527,aseifr
45121A82-CA80-42CB-BF55-B2B8729B06E4,IL01,W-PI8496040,50000,BC80AP,BI05103,,NULL,NULL,FLOOR,0,0,EA,HP LaserJet Pro 400 LY,2017-12-07 16:02:10.453,Pabens
B2636979-FACF-41D5-AC35-B2BD94788BE2,IL01,W-PI8500640,10000,BC82P,BH04203,,NULL,NULL,34,0,0,EA,"BC, HP 8100/8150/Mopier 320",2017-12-07 21:14:08.403,RWaldo
44193B31-85E3-4B14-A422-B34AD36E9CBA,IL01,W-PI8485851,30000,851560001,BI08103,,NULL,NULL,FLOOR,0,0,EA,"Box, MSE Toner #2",2017-12-07 11:19:09.413,tcramer
F06B0F0A-C8F5-49A4-982A-B3C12072BA30,IL01,W-PI8496577,290000,IVRPG240XL,FR01104,,NULL,NULL,FLOOR,0,0,EA,"IVR, Canon PG240XL Ink Blk",2017-12-07 21:05:45.167,Kburke
40EEBDE1-CC1E-4E25-9FF5-B3FA9E04CCF0,IL01,W-PI8496726,50000,845298001,BG12102,,NULL,NULL,FLOOR,0,0,EA,Molded End Cap Left 49/53X,2017-12-07 18:10:51.010,Cthompson
2B352154-360D-4477-BC5D-B42ECFA23EE0,IL01,W-PI8500640,50000,BC82P,BM16202,,NULL,NULL,39,0,0,EA,"BC, HP 8100/8150/Mopier 320",2017-12-07 21:47:59.417,RWaldo
5FC6461A-5E92-4589-81F5-B4468C0F19BC,IL01,W-PI8500850,70000,117800,AG36202,,NULL,NULL,FLOOR,0,0,EA,"CIG, Canon CLI-226 Ink Yl",2017-12-07 21:37:23.253,cbaker
7ECC5564-8905-4659-98C0-B4CFB8532603,IL01,W-PI8494898,10000,BCR738,BN13203,,NULL,NULL,40,0,0,EA,"BC, Xerox Phaser 3655",2017-12-07 14:35:10.723,Khester
9D2B0B89-C2B1-4290-BAB1-B536C518D215,IL01,W-PI8497407,30000,847538001,BU17102,,NULL,NULL,FLOOR,0,0,EA,"Box, WPP Toner #7",2017-12-07 14:16:14.750,Khester
F55C5E3A-4306-477C-8476-B5496D712604,IL01,W-PI8499424,150000,200125PNB,AE15202,,NULL,NULL,05,0,0,EA,"CIG, HP 1215/Canon MF8050 Mg",2017-12-07 17:47:34.727,aseifr
61726B8D-2F7B-4B4B-B43A-B59B51C0027C,IL01,W-PI8498792,250000,200786P,AE05203,,NULL,NULL,05,0,0,EA,"CIG, HP M651 Tnr Mg",2017-12-07 16:45:51.010,ealbright
CB26C461-6A8F-40BB-AB01-B5DA5E5BD3C8,IL01,W-PI8498135,30000,DPC27APNB,AK11201,,NULL,NULL,11,0,0,EA,Comp HP 4000 Ptr Tnr,2017-12-07 19:30:31.677,Kburke
5BB0F131-78C9-4195-A348-B6365DEF669E,IL01,W-PI8496591,50000,BCLXT644BX,BF08303,,NULL,NULL,32,0,0,EA,"BC, Lex Compliant T644 Bxd",2017-12-07 13:24:40.180,ealbright
7B672450-1FAB-4C26-BC21-B6950B5A452E,IL01,W-PI8496040,10000,846817001,BI15201,,NULL,NULL,35,0,0,EA,"Box, GDC Box #8",2017-12-07 16:03:04.980,Pabens
2BA6AD89-958A-411B-BB56-B6AC3C7E6E49,IL01,W-PI8500851,10000,938403,AK08103,,NULL,NULL,FLOOR,0,0,EA,"Staples, HP 564XL Ink Black",2017-12-07 22:17:37.067,cbaker
B1DAB828-42BB-4985-B69B-B6BDC76E04BD,IL01,W-PI8494086,30000,IVRPGI225BK,AI05103,,NULL,NULL,FLOOR,0,0,EA,Comp Canon PGI-225 Bk Inkjet,2017-12-07 09:31:19.040,Rwoodin
252D6D50-96C8-49C8-9A75-B6E50A4ED8E3,IL01,W-PI8494325,90000,846742001,BK03103,,NULL,NULL,FLOOR,0,0,EA,"Insrt,MldPlpEndCap,4525 Right",2017-12-07 09:52:23.373,Khester
07BD5FFE-9CF2-4930-8C81-B70A91E9B3F4,IL01,W-PI8496766,30000,851865001,BB05202,,NULL,NULL,28,0,0,EA,Lft foam end cap TN720/750/780,2017-12-07 18:03:33.360,cbaker
78F55202-1F49-482A-94ED-B70FCD82D3A0,IL01,W-PI8500295,30000,BCC734C,BP01401,,NULL,NULL,42,0,0,EA,Lexmark C734 Cyan,2017-12-07 17:30:23.653,Cthompson
6F87A990-1BAD-4782-95F1-B72B0E1513F6,IL01,W-PI8496080,10000,BC6125C,BE05203,,NULL,NULL,31,0,0,EA,Comp Xer Phsr 6125 Cy,2017-12-07 16:34:57.320,Cthompson
8104BBF4-E776-4F99-B9BB-B8186A7E2975,IL01,W-PI8497251,370000,200202PNB2,AE12102,,NULL,NULL,FLOOR,0,0,EA,"CIG, HP 64X Tnr EY",2017-12-07 14:03:53.797,aseifr
7267E5B6-4B15-4DB7-BC2C-B839A84C9C69,IL01,W-PI8493500,30000,848537001,BT06102,,NULL,NULL,FLOOR,0,0,EA,"Box, MSE Toner #7",2017-12-07 09:15:34.820,HARREDONDO
80605D7E-2A0B-4AA1-BAEB-B88B21CEAF92,IL01,W-PI8500636,50000,847538001,BU17102,,NULL,NULL,FLOOR,0,0,EA,"Box, WPP Toner #7",2017-12-07 20:51:13.857,Cthompson
9798C3D5-C24F-401A-90CF-BA40D84D1349,IL01,W-PI8498135,90000,DPC2025BNB,AO08103,,NULL,NULL,FLOOR,0,0,EA,Comp HP 2025 Tnr Blk,2017-12-07 19:34:59.737,Kburke
40EAFA22-6B7F-4A93-A5D8-BA7FD4845008,IL01,W-PI8494099,50000,IVRN053A,FR01203,,NULL,NULL,FLOOR,0,0,EA,"IVR, HP 932XL Ink Bk",2017-12-07 09:24:54.383,Rwoodin
7600B900-2A5E-4C91-ACF2-BADB9B291B9A,IL01,W-PI8494629,430000,200054P,AL15401,,NULL,NULL,12,0,0,EA,"CIG, HP 3500 Tnr Yl",2017-12-07 16:33:07.600,aseifr
BB1E33D2-46C4-4711-8D98-BB0E77F839D0,IL01,W-PI8497258,50000,837793002,BW22102,,NULL,NULL,FLOOR,0,0,EA,Insert  1215 / 2025,2017-12-07 13:47:11.777,tcramer
485BA97E-CCAE-46D5-B8EE-BBBC116E62A1,IL01,W-PI8494326,50000,847536001,BL14103,,NULL,NULL,FLOOR,0,0,EA,"Box, WPP Toner #2",2017-12-07 11:10:53.780,Khester
5AD7BF29-3448-403C-9C98-BC31926D697C,IL01,W-PI8500853,30000,843451001,BO21202,,NULL,NULL,41,0,0,EA,SPDYPAK Rt MLT205 - Box 1,2017-12-07 23:10:37.557,cbaker
A1ADFB75-4697-4B5F-84B3-BC7E3F68AC42,IL01,W-PI8494895,30000,847538001,BW01102,,NULL,NULL,FLOOR,0,0,EA,"Box, WPP Toner #7",2017-12-07 20:09:14.260,Pabens
5C3ABA4C-3E0B-40F1-B2C9-BCAAC65A36C5,IL01,W-PI8494093,50000,IVRB324WN,AG03203,,NULL,NULL,FLOOR,0,0,EA,"IVR, HP 564XL Mg Chipped",2017-12-07 11:56:07.423,Rwoodin
6089AD2E-C4BB-4DD9-9D1A-BD320C0C75EA,IL01,W-PI8494089,50000,IVRPGI225BK,AI05103,,NULL,NULL,FLOOR,0,0,EA,Comp Canon PGI-225 Bk Inkjet,2017-12-07 12:21:29.607,Rwoodin
248553D4-6E97-4DD2-BF12-BD4924928A25,IL01,W-PI8498792,290000,200250PNB2,AE15201,,NULL,NULL,05,0,0,EA,"CIG, HP 85A Tnr EY",2017-12-07 16:52:24.927,ealbright
5025C530-CEB8-4100-8BDD-BD594E034F65,IL01,W-PI8500636,30000,BCTN450,BU21401,,NULL,NULL,46,0,0,EA,Brother TN450 (2.6K yield),2017-12-07 20:45:59.730,Cthompson
A1574935-D20C-4761-B0CA-BD5B9F997FAD,IL01,W-PI8494847,10000,BCD3115B,BJ08101,,NULL,NULL,FLOOR,0,0,EA,Dell 3110/3115 HY Black,2017-12-07 14:08:18.390,tcramer
D2621484-E3E7-4227-9649-BDA3D47CFCE0,IL01,W-PI8493489,50000,847803001,BG15102,,NULL,NULL,FLOOR,0,0,EA,"SPDYPAK  Lft, 6180, D3100",2017-12-07 09:23:23.933,HARREDONDO
257D5380-EA1C-46CC-AEED-BDE79898C766,IL01,W-PI8498792,10000,200176PNB2,AC12201,,NULL,NULL,03,0,0,EA,"CIG, HP 42X Tnr Univ EY",2017-12-07 16:18:41.867,ealbright
56D934D8-987B-4E86-82C7-BE060883313F,IL01,W-PI8500378,10000,Q3675A-OEM,AU01503,,NULL,NULL,21,0,0,EA,HP 4600 OEM Transfer Kit,2017-12-07 17:39:41.037,Jwilson2
42CE02F1-FD40-4D90-92CA-BE2C86C0539B,IL01,W-PI8493490,70000,833898001,BL11103,,NULL,NULL,FLOOR,0,0,EA,"Insrt,Mlded EndCap,4200 Left",2017-12-07 09:29:44.880,HARREDONDO
BAB88ACB-1998-4F2B-96FE-BE301DF6FCF5,IL01,W-PI8494629,290000,200058P,AG17401,,NULL,NULL,07,0,0,EA,"CIG, HP 3700 Tnr Mg",2017-12-07 16:09:37.270,aseifr
6C31926E-9672-45A8-9AB2-BE312770848D,IL01,W-PI8492807,70000,847401001,BO17101,,NULL,NULL,FLOOR,0,0,EA,"Insert, Mold Pulp End Cap, Rgt",2017-12-07 06:41:35.877,Khester
7F11EF14-AF90-41AD-9391-BF491917CCC6,IL01,W-PI8494891,10000,BCLXD5210HBX,BN10403,,NULL,NULL,40,0,0,EA,"BC, Lex Compliant DL5210H Bxd",2017-12-07 16:18:00.540,RWaldo
EC5CE3B1-BE24-49E5-8E34-BF49BFD61FEF,IL01,W-PI8497251,310000,200081P,AD04103,,NULL,NULL,FLOOR,0,0,EA,"CIG, HP 3600/3800 Tnr Bk",2017-12-07 14:07:21.920,aseifr
8316B641-ADF7-44E6-8EB5-BF4D6AD00102,IL01,W-PI8494629,70000,200173P,AC14202,,NULL,NULL,03,0,0,EA,"CIG, HP 05A Tnr",2017-12-07 14:13:33.157,Rwoodin
9A3E071F-6DA3-4B1C-B7E7-BFD89CFBFA05,IL01,W-PI8500854,30000,847551001,BU04101,,NULL,NULL,FLOOR,0,0,EA,"Box, United Laser Toner #7",2017-12-07 22:51:33.463,RWaldo
08CE9BD0-297D-4EFA-9D84-C03DA4EA9566,IL01,W-PI8493496,30000,847535001,BK10102,,NULL,NULL,FLOOR,0,0,EA,"Box, WPP Toner #1",2017-12-07 08:10:07.690,awisse
6E021371-7279-44EB-A1AA-C058C13711FC,IL01,W-PI8494629,510000,114358P,AR06301,,NULL,NULL,18,0,0,EA,"CIG, Dell W5300 Tnr EHY",2017-12-07 17:03:01.687,aseifr
659C0010-009A-4E18-AA30-C0751BA8DD6C,IL01,W-PI8497540,30000,200004PNB,AP15401,,NULL,NULL,16,0,0,EA,"CIG, HP 61X Tnr HY",2017-12-07 14:20:20.597,ealbright
8B442DAD-F41D-4278-B1CA-C0851218C317,IL01,W-PI8496777,90000,827998001,BUBLWRP,,NULL,NULL,MFG,0,0,EA,Bubble Wrap 16x24,2017-12-07 16:07:50.147,tcramer
14EE5EE3-E924-479B-8FBA-C0969B2633EB,IL01,W-PI8500635,70000,847558001,BB14103,,NULL,NULL,FLOOR,0,0,EA,14 Chamber aircell for Box7,2017-12-07 20:37:24.610,Cthompson
3430375D-AA0C-4F9C-9CA5-C0C48E9A3DF4,IL01,W-PI8496730,50000,843465001,BI03102,,NULL,NULL,FLOOR,0,0,EA,Chip Board Box 2.875x2.375x7.5,2017-12-07 17:34:27.780,RWaldo
A52F4A49-99B2-4CF9-AB04-C0EAEB06082D,IL01,W-PI8496081,10000,843937001,BI16203,,NULL,NULL,35,0,0,EA,MstrBx RSC 14.75x14.25x7.625,2017-12-07 16:12:13.337,cbaker
2B601452-895B-4322-AF7F-C115D6190198,IL01,W-PI8496036,50000,843465001,BI03102,,NULL,NULL,FLOOR,0,0,EA,Chip Board Box 2.875x2.375x7.5,2017-12-07 15:32:21.350,Pabens
506EEDCA-FC27-45B2-B2C2-C12CF460FA4A,IL01,W-PI8494771,10000,CTC02063710,AB16102,,NULL,NULL,FLOOR,0,0,EA,"CTC, Canon 137 Tnr",2017-12-07 11:18:32.400,Rwoodin
02472C2E-7AE7-410B-A5A6-C143C116855A,IL01,W-PI8493739,70000,BCD2375,BQ04401,,NULL,NULL,43,0,0,EA,"BC, Dell B2375DFW/DNF",2017-12-07 09:16:25.043,Khester
